Date,State_FIPS,Administered_Doses_65Plus_Daily,Series_Complete_65Plus_Daily,Booster_Doses_18Plus_Daily,Series_Complete_18Plus_Daily,Administered_Doses_18Plus_Daily,Census2019_18PlusPop,Deaths,Confirmed,Province_State,FIPS,Lat,Long_
2021-07-18,39,102.0,410.0,0.0,3383.0,1082.0,9111081.0,6,301,Ohio,39,40.3888,-82.7649
2021-07-18,40,577.0,347.0,0.0,3076.0,5251.0,3004733.0,0,0,Oklahoma,40,35.5653,-96.9289
2021-07-18,41,305.0,334.0,0.0,2640.0,1989.0,3351175.0,0,0,Oregon,41,44.572,-122.0709
2021-07-18,42,14.0,10.0,0.0,174.0,215.0,10167376.0,2,341,Pennsylvania,42,40.5908,-77.2098
2021-07-18,44,0.0,68.0,0.0,677.0,0.0,854866.0,0,0,Rhode Island,44,41.6809,-71.5118
2021-07-18,45,288.0,248.0,0.0,2272.0,2791.0,4037531.0,0,0,South Carolina,45,33.8569,-80.945
2021-07-18,46,3.0,4.0,0.0,86.0,109.0,667558.0,0,0,South Dakota,46,44.2998,-99.4388
2021-07-18,47,2.0,1.0,0.0,26.0,32.0,5319123.0,1,477,Tennessee,47,35.7478,-86.6923
2021-07-18,48,0.0,0.0,0.0,0.0,0.0,21596071.0,11,2160,Texas,48,31.0545,-97.5635
2021-07-18,49,1.0,1.0,0.0,16.0,35.0,2274774.0,0,0,Utah,49,40.15,-111.8624
2021-07-18,50,38.0,43.0,0.0,335.0,256.0,509984.0,0,0,Vermont,50,44.0459,-72.7107
2021-07-18,51,31.0,34.0,0.0,229.0,252.0,6674671.0,0,0,Virginia,51,37.7693,-78.17
2021-07-18,53,768.0,891.0,0.0,9957.0,8332.0,5951832.0,0,0,Washington,53,47.4009,-121.4905
2021-07-18,54,4.0,6.0,0.0,38.0,33.0,1432580.0,0,0,West Virginia,54,38.4912,-80.9545
2021-07-18,55,142.0,163.0,0.0,1936.0,1776.0,4555837.0,0,0,Wisconsin,55,44.2685,-89.6165
2021-07-18,56,0.0,0.0,0.0,10.0,13.0,445025.0,0,0,Wyoming,56,42.756,-107.3025
2021-07-18,66,0.0,0.0,0.0,2.0,0.0,129299.0,0,0,Guam,66,13.4443,144.7937
2021-07-18,72,682.0,658.0,0.0,4690.0,4821.0,2620965.0,0,237,Puerto Rico,72,18.2208,-66.5901
2021-07-19,10,67.0,72.0,0.0,770.0,734.0,770192.0,0,36,Delaware,10,39.3185,-75.5071
2021-07-19,11,48.0,54.0,0.0,647.0,652.0,577581.0,0,141,District of Columbia,11,38.8974,-77.0268
2021-07-19,12,3365.0,2744.0,0.0,30967.0,37812.0,17247808.0,0,0,Florida,12,27.7663,-81.6868
2021-07-19,13,21107.0,3300.0,0.0,24317.0,87720.0,8113542.0,6,3290,Georgia,13,33.0406,-83.6431
2021-07-19,15,0.0,0.0,0.0,0.0,0.0,1116004.0,0,132,Hawaii,15,21.0943,-157.4983
2021-07-19,16,64.0,37.0,0.0,420.0,528.0,1338864.0,3,355,Idaho,16,44.2405,-114.4788
2021-07-19,17,1252.0,975.0,0.0,10588.0,13460.0,9853946.0,20,2817,Illinois,17,40.3495,-88.9861
2021-07-19,18,355.0,295.0,0.0,3986.0,4371.0,5164245.0,12,1309,Indiana,18,39.8494,-86.2583
2021-07-19,19,322.0,309.0,0.0,2934.0,3359.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-07-19,20,125.0,82.0,0.0,741.0,1197.0,2213064.0,1,771,Kansas,20,38.5266,-96.7265
2021-07-19,21,16.0,17.0,0.0,166.0,173.0,3464802.0,4,240,Kentucky,21,37.6681,-84.6701
2021-07-19,22,1011.0,596.0,0.0,4888.0,10409.0,3561164.0,13,3987,Louisiana,22,31.1695,-91.8678
2021-07-19,23,58.0,63.0,0.0,689.0,724.0,1095370.0,0,0,Maine,23,44.6939,-69.3819
2021-07-19,24,152.0,162.0,0.0,2399.0,2551.0,4710993.0,1,139,Maryland,24,39.0639,-76.8021
2021-07-19,25,170.0,142.0,0.0,2249.0,2411.0,5539703.0,4,765,Massachusetts,25,42.2302,-71.5301
2021-07-19,26,786.0,1149.0,0.0,9669.0,6428.0,7842924.0,0,0,Michigan,26,43.3266,-84.5361
2021-07-19,27,67.0,52.0,0.0,859.0,928.0,4336475.0,3,260,Minnesota,27,45.6945,-93.9002
2021-07-19,28,678.0,485.0,0.0,3506.0,5705.0,2277566.0,3,2326,Mississippi,28,32.7416,-89.6787
2021-07-19,29,11.0,4.0,0.0,123.0,223.0,4766843.0,3,1037,Missouri,29,38.4561,-92.2884
2021-07-19,30,34.0,38.0,0.0,226.0,223.0,840190.0,1,79,Montana,30,46.9219,-110.4544
2021-07-19,31,2.0,266.0,0.0,2091.0,4.0,1458334.0,0,0,Nebraska,31,41.1254,-98.2681
2021-07-19,32,248.0,160.0,0.0,1611.0,2834.0,2387517.0,3,2067,Nevada,32,38.3135,-117.0554
2021-07-19,33,41.0,35.0,0.0,461.0,480.0,1104458.0,1,59,New Hampshire,33,43.4525,-71.5639
2021-07-19,34,421.0,387.0,0.0,4702.0,5103.0,6943612.0,6,312,New Jersey,34,40.2989,-74.521
2021-07-19,35,0.0,141.0,0.0,1234.0,37.0,1620991.0,4,377,New Mexico,35,34.8405,-106.2485
2021-07-19,36,1174.0,1284.0,0.0,13776.0,13205.0,15425262.0,4,912,New York,36,42.1657,-74.9481
2021-07-19,37,272.0,210.0,0.0,2536.0,3394.0,8187369.0,12,2950,North Carolina,37,35.6301,-79.8064
2021-07-19,38,1.0,0.0,0.0,10.0,16.0,581891.0,0,45,North Dakota,38,47.5289,-99.784
2021-07-19,39,4.0,3.0,0.0,66.0,41.0,9111081.0,7,660,Ohio,39,40.3888,-82.7649
2021-07-19,40,123.0,56.0,0.0,799.0,1658.0,3004733.0,0,2126,Oklahoma,40,35.5653,-96.9289
2021-07-19,41,229.0,260.0,0.0,2420.0,2033.0,3351175.0,9,757,Oregon,41,44.572,-122.0709
2021-07-19,42,1368.0,1367.0,0.0,13094.0,13697.0,10167376.0,3,247,Pennsylvania,42,40.5908,-77.2098
2021-07-19,44,0.0,32.0,0.0,485.0,0.0,854866.0,1,132,Rhode Island,44,41.6809,-71.5118
2021-07-19,45,196.0,134.0,0.0,1509.0,1833.0,4037531.0,0,1838,South Carolina,45,33.8569,-80.945
2021-07-19,46,1.0,2.0,0.0,45.0,13.0,667558.0,0,0,South Dakota,46,44.2998,-99.4388
2021-07-19,47,371.0,273.0,0.0,2371.0,3527.0,5319123.0,8,973,Tennessee,47,35.7478,-86.6923
2021-07-19,48,0.0,0.0,0.0,0.0,0.0,21596071.0,12,1079,Texas,48,31.0545,-97.5635
2021-07-19,49,1.0,0.0,0.0,15.0,35.0,2274774.0,3,1552,Utah,49,40.15,-111.8624
2021-07-19,50,3.0,10.0,0.0,134.0,102.0,509984.0,1,29,Vermont,50,44.0459,-72.7107
2021-07-19,51,349.0,393.0,0.0,4753.0,4418.0,6674671.0,6,986,Virginia,51,37.7693,-78.17
2021-07-19,53,68.0,63.0,0.0,905.0,993.0,5951832.0,1,1780,Washington,53,47.4009,-121.4905
2021-07-19,54,11.0,10.0,0.0,63.0,69.0,1432580.0,0,244,West Virginia,54,38.4912,-80.9545
2021-07-19,55,96.0,98.0,0.0,1106.0,1083.0,4555837.0,3,426,Wisconsin,55,44.2685,-89.6165
2021-07-19,56,5.0,5.0,0.0,18.0,21.0,445025.0,0,186,Wyoming,56,42.756,-107.3025
2021-07-19,66,0.0,11.0,0.0,182.0,0.0,129299.0,1,1,Guam,66,13.4443,144.7937
2021-07-19,72,3.0,5.0,0.0,36.0,36.0,2620965.0,1,188,Puerto Rico,72,18.2208,-66.5901
2021-07-20,10,41.0,36.0,0.0,313.0,373.0,770192.0,0,34,Delaware,10,39.3185,-75.5071
2021-07-20,11,15.0,8.0,0.0,90.0,184.0,577581.0,0,34,District of Columbia,11,38.8974,-77.0268
2021-07-20,12,2474.0,1960.0,0.0,15295.0,20842.0,17247808.0,0,0,Florida,12,27.7663,-81.6868
2021-07-20,13,57.0,24.0,0.0,209.0,647.0,8113542.0,7,1569,Georgia,13,33.0406,-83.6431
2021-07-20,15,0.0,0.0,0.0,0.0,0.0,1116004.0,0,100,Hawaii,15,21.0943,-157.4983
2021-07-20,16,38.0,31.0,0.0,284.0,371.0,1338864.0,1,245,Idaho,16,44.2405,-114.4788
2021-07-20,17,970.0,819.0,0.0,6535.0,8186.0,9853946.0,7,744,Illinois,17,40.3495,-88.9861
2021-07-20,18,17.0,13.0,0.0,157.0,123.0,5164245.0,6,655,Indiana,18,39.8494,-86.2583
2021-07-20,19,175.0,116.0,0.0,988.0,1287.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-07-20,20,87.0,38.0,0.0,534.0,1052.0,2213064.0,0,17,Kansas,20,38.5266,-96.7265
2021-07-20,21,277.0,235.0,0.0,1813.0,2325.0,3464802.0,3,989,Kentucky,21,37.6681,-84.6701
2021-07-20,22,475.0,306.0,0.0,2178.0,4572.0,3561164.0,20,1562,Louisiana,22,31.1695,-91.8678
2021-07-20,23,100.0,67.0,0.0,538.0,785.0,1095370.0,0,151,Maine,23,44.6939,-69.3819
2021-07-20,24,420.0,391.0,0.0,3766.0,4096.0,4710993.0,6,155,Maryland,24,39.0639,-76.8021
2021-07-20,25,273.0,257.0,0.0,2666.0,3179.0,5539703.0,10,452,Massachusetts,25,42.2302,-71.5301
2021-07-20,26,357.0,511.0,0.0,3211.0,2502.0,7842924.0,15,1198,Michigan,26,43.3266,-84.5361
2021-07-20,27,235.0,191.0,0.0,1155.0,1176.0,4336475.0,1,621,Minnesota,27,45.6945,-93.9002
2021-07-20,28,49.0,12.0,0.0,64.0,253.0,2277566.0,9,573,Mississippi,28,32.7416,-89.6787
2021-07-20,29,1136.0,670.0,0.0,6189.0,11529.0,4766843.0,41,2116,Missouri,29,38.4561,-92.2884
2021-07-20,30,86.0,67.0,0.0,408.0,571.0,840190.0,1,157,Montana,30,46.9219,-110.4544
2021-07-20,31,0.0,2.0,0.0,51.0,0.0,1458334.0,6,446,Nebraska,31,41.1254,-98.2681
2021-07-20,32,202.0,120.0,0.0,1648.0,2485.0,2387517.0,0,1004,Nevada,32,38.3135,-117.0554
2021-07-20,33,127.0,116.0,0.0,953.0,1011.0,1104458.0,2,59,New Hampshire,33,43.4525,-71.5639
2021-07-20,34,601.0,538.0,0.0,5121.0,5432.0,6943612.0,12,658,New Jersey,34,40.2989,-74.521
2021-07-20,35,0.0,24.0,0.0,312.0,12.0,1620991.0,4,135,New Mexico,35,34.8405,-106.2485
2021-07-20,36,1266.0,1320.0,0.0,10665.0,11806.0,15425262.0,4,1118,New York,36,42.1657,-74.9481
2021-07-20,37,926.0,739.0,0.0,6137.0,8979.0,8187369.0,6,871,North Carolina,37,35.6301,-79.8064
2021-07-20,38,1.0,0.0,0.0,6.0,13.0,581891.0,0,26,North Dakota,38,47.5289,-99.784
2021-07-20,39,361.0,899.0,0.0,6407.0,2780.0,9111081.0,9,744,Ohio,39,40.3888,-82.7649
2021-07-20,40,310.0,170.0,0.0,1434.0,2952.0,3004733.0,0,465,Oklahoma,40,35.5653,-96.9289
2021-07-20,41,85.0,94.0,0.0,1145.0,1002.0,3351175.0,6,584,Oregon,41,44.572,-122.0709
2021-07-20,42,40.0,41.0,0.0,319.0,347.0,10167376.0,10,604,Pennsylvania,42,40.5908,-77.2098
2021-07-20,44,0.0,20.0,0.0,347.0,0.0,854866.0,1,65,Rhode Island,44,41.6809,-71.5118
2021-07-20,45,433.0,315.0,0.0,2010.0,2996.0,4037531.0,3,332,South Carolina,45,33.8569,-80.945
2021-07-20,46,12.0,44.0,0.0,351.0,83.0,667558.0,0,0,South Dakota,46,44.2998,-99.4388
2021-07-20,47,218.0,166.0,0.0,1528.0,2584.0,5319123.0,4,1279,Tennessee,47,35.7478,-86.6923
2021-07-20,48,0.0,0.0,0.0,0.0,0.0,21596071.0,25,4456,Texas,48,31.0545,-97.5635
2021-07-20,49,439.0,371.0,0.0,4223.0,4921.0,2274774.0,4,559,Utah,49,40.15,-111.8624
2021-07-20,50,13.0,10.0,0.0,84.0,130.0,509984.0,0,11,Vermont,50,44.0459,-72.7107
2021-07-20,51,733.0,266.0,0.0,2219.0,3551.0,6674671.0,4,721,Virginia,51,37.7693,-78.17
2021-07-20,53,353.0,265.0,0.0,3815.0,3948.0,5951832.0,13,730,Washington,53,47.4009,-121.4905
2021-07-20,54,46.0,58.0,0.0,218.0,187.0,1432580.0,0,82,West Virginia,54,38.4912,-80.9545
2021-07-20,55,23.0,15.0,0.0,117.0,109.0,4555837.0,11,491,Wisconsin,55,44.2685,-89.6165
2021-07-20,56,21.0,15.0,0.0,33.0,78.0,445025.0,6,131,Wyoming,56,42.756,-107.3025
2021-07-20,66,0.0,13.0,0.0,330.0,0.0,129299.0,0,8,Guam,66,13.4443,144.7937
2021-07-20,72,701.0,728.0,0.0,5410.0,4423.0,2620965.0,3,86,Puerto Rico,72,18.2208,-66.5901
2021-07-21,10,96.0,88.0,0.0,478.0,561.0,770192.0,0,45,Delaware,10,39.3185,-75.5071
2021-07-21,11,57.0,54.0,0.0,364.0,448.0,577581.0,0,31,District of Columbia,11,38.8974,-77.0268
2021-07-21,12,4124.0,2927.0,0.0,19747.0,28152.0,17247808.0,0,0,Florida,12,27.7663,-81.6868
2021-07-21,13,1508.0,720.0,0.0,6238.0,9919.0,8113542.0,22,2229,Georgia,13,33.0406,-83.6431
2021-07-21,15,0.0,0.0,0.0,0.0,0.0,1116004.0,1,163,Hawaii,15,21.0943,-157.4983
2021-07-21,16,111.0,90.0,0.0,596.0,938.0,1338864.0,2,325,Idaho,16,44.2405,-114.4788
2021-07-21,17,1396.0,1086.0,0.0,8892.0,11855.0,9853946.0,9,962,Illinois,17,40.3495,-88.9861
2021-07-21,18,411.0,325.0,0.0,3001.0,3490.0,5164245.0,6,710,Indiana,18,39.8494,-86.2583
2021-07-21,19,239.0,190.0,0.0,1431.0,1962.0,2428229.0,12,1395,Iowa,19,42.0115,-93.2105
2021-07-21,20,216.0,146.0,0.0,1077.0,2017.0,2213064.0,0,0,Kansas,20,38.5266,-96.7265
2021-07-21,21,616.0,473.0,0.0,3478.0,5018.0,3464802.0,2,936,Kentucky,21,37.6681,-84.6701
2021-07-21,22,3.0,5.0,0.0,94.0,136.0,3561164.0,13,5388,Louisiana,22,31.1695,-91.8678
2021-07-21,23,95.0,80.0,0.0,779.0,774.0,1095370.0,5,48,Maine,23,44.6939,-69.3819
2021-07-21,24,598.0,972.0,0.0,6488.0,5105.0,4710993.0,4,244,Maryland,24,39.0639,-76.8021
2021-07-21,25,391.0,308.0,0.0,3575.0,4163.0,5539703.0,1,525,Massachusetts,25,42.2302,-71.5301
2021-07-21,26,14.0,14.0,0.0,97.0,110.0,7842924.0,0,0,Michigan,26,43.3266,-84.5361
2021-07-21,27,269.0,219.0,0.0,1243.0,1364.0,4336475.0,5,273,Minnesota,27,45.6945,-93.9002
2021-07-21,28,304.0,204.0,0.0,1383.0,2528.0,2277566.0,8,961,Mississippi,28,32.7416,-89.6787
2021-07-21,29,1097.0,549.0,0.0,4338.0,8879.0,4766843.0,8,2930,Missouri,29,38.4561,-92.2884
2021-07-21,30,105.0,91.0,0.0,435.0,566.0,840190.0,1,103,Montana,30,46.9219,-110.4544
2021-07-21,31,0.0,127.0,0.0,996.0,0.0,1458334.0,4,135,Nebraska,31,41.1254,-98.2681
2021-07-21,32,269.0,137.0,0.0,1677.0,2923.0,2387517.0,28,931,Nevada,32,38.3135,-117.0554
2021-07-21,33,36.0,24.0,0.0,276.0,326.0,1104458.0,0,47,New Hampshire,33,43.4525,-71.5639
2021-07-21,34,1121.0,747.0,0.0,6908.0,8929.0,6943612.0,5,699,New Jersey,34,40.2989,-74.521
2021-07-21,35,5.0,155.0,0.0,1116.0,51.0,1620991.0,5,271,New Mexico,35,34.8405,-106.2485
2021-07-21,36,2031.0,1875.0,0.0,14280.0,16066.0,15425262.0,7,1187,New York,36,42.1657,-74.9481
2021-07-21,37,963.0,669.0,0.0,5798.0,8884.0,8187369.0,9,1434,North Carolina,37,35.6301,-79.8064
2021-07-21,38,32.0,23.0,0.0,268.0,418.0,581891.0,1,35,North Dakota,38,47.5289,-99.784
2021-07-21,39,20.0,32.0,0.0,175.0,128.0,9111081.0,7,785,Ohio,39,40.3888,-82.7649
2021-07-21,40,442.0,290.0,0.0,2253.0,4202.0,3004733.0,37,1203,Oklahoma,40,35.5653,-96.9289
2021-07-21,41,309.0,271.0,0.0,1889.0,1907.0,3351175.0,1,391,Oregon,41,44.572,-122.0709
2021-07-21,42,2951.0,2898.0,0.0,14197.0,14439.0,10167376.0,8,569,Pennsylvania,42,40.5908,-77.2098
2021-07-21,44,0.0,50.0,0.0,540.0,0.0,854866.0,0,101,Rhode Island,44,41.6809,-71.5118
2021-07-21,45,515.0,360.0,0.0,3048.0,4613.0,4037531.0,10,677,South Carolina,45,33.8569,-80.945
2021-07-21,46,8.0,9.0,0.0,109.0,134.0,667558.0,2,196,South Dakota,46,44.2998,-99.4388
2021-07-21,47,1538.0,1188.0,0.0,7308.0,10870.0,5319123.0,15,1445,Tennessee,47,35.7478,-86.6923
2021-07-21,48,0.0,0.0,0.0,0.0,0.0,21596071.0,40,5215,Texas,48,31.0545,-97.5635
2021-07-21,49,2.0,4.0,0.0,49.0,53.0,2274774.0,4,873,Utah,49,40.15,-111.8624
2021-07-21,50,35.0,38.0,0.0,198.0,207.0,509984.0,0,19,Vermont,50,44.0459,-72.7107
2021-07-21,51,398.0,346.0,0.0,3096.0,3253.0,6674671.0,4,678,Virginia,51,37.7693,-78.17
2021-07-21,53,437.0,406.0,0.0,4107.0,4191.0,5951832.0,7,960,Washington,53,47.4009,-121.4905
2021-07-21,54,41.0,41.0,0.0,160.0,184.0,1432580.0,1,139,West Virginia,54,38.4912,-80.9545
2021-07-21,55,332.0,264.0,0.0,1988.0,2292.0,4555837.0,6,425,Wisconsin,55,44.2685,-89.6165
2021-07-21,56,119.0,93.0,0.0,622.0,749.0,445025.0,0,148,Wyoming,56,42.756,-107.3025
2021-07-21,66,0.0,0.0,0.0,23.0,0.0,129299.0,0,0,Guam,66,13.4443,144.7937
2021-07-21,72,5.0,8.0,0.0,48.0,53.0,2620965.0,1,180,Puerto Rico,72,18.2208,-66.5901
2021-07-22,10,120.0,111.0,0.0,715.0,787.0,770192.0,0,71,Delaware,10,39.3185,-75.5071
2021-07-22,11,66.0,57.0,0.0,435.0,552.0,577581.0,0,72,District of Columbia,11,38.8974,-77.0268
2021-07-22,12,3897.0,2633.0,0.0,16895.0,28279.0,17247808.0,0,0,Florida,12,27.7663,-81.6868
2021-07-22,13,55.0,35.0,0.0,209.0,409.0,8113542.0,12,2144,Georgia,13,33.0406,-83.6431
2021-07-22,15,0.0,0.0,0.0,0.0,0.0,1116004.0,3,243,Hawaii,15,21.0943,-157.4983
2021-07-22,16,184.0,113.0,0.0,756.0,1133.0,1338864.0,1,233,Idaho,16,44.2405,-114.4788
2021-07-22,17,1469.0,1073.0,0.0,8337.0,11843.0,9853946.0,4,1991,Illinois,17,40.3495,-88.9861
2021-07-22,18,1114.0,883.0,0.0,7750.0,9248.0,5164245.0,0,851,Indiana,18,39.8494,-86.2583
2021-07-22,19,236.0,168.0,0.0,1375.0,1853.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-07-22,20,283.0,173.0,0.0,1343.0,2736.0,2213064.0,20,1458,Kansas,20,38.5266,-96.7265
2021-07-22,21,519.0,327.0,0.0,2473.0,4158.0,3464802.0,2,898,Kentucky,21,37.6681,-84.6701
2021-07-22,22,640.0,360.0,0.0,2734.0,6359.0,3561164.0,15,2834,Louisiana,22,31.1695,-91.8678
2021-07-22,23,127.0,94.0,0.0,733.0,962.0,1095370.0,4,106,Maine,23,44.6939,-69.3819
2021-07-22,24,593.0,488.0,0.0,4617.0,5394.0,4710993.0,6,303,Maryland,24,39.0639,-76.8021
2021-07-22,25,372.0,336.0,0.0,3324.0,4170.0,5539703.0,8,542,Massachusetts,25,42.2302,-71.5301
2021-07-22,26,597.0,650.0,0.0,3958.0,3238.0,7842924.0,0,0,Michigan,26,43.3266,-84.5361
2021-07-22,27,15.0,11.0,0.0,73.0,123.0,4336475.0,4,338,Minnesota,27,45.6945,-93.9002
2021-07-22,28,529.0,293.0,0.0,1795.0,3760.0,2277566.0,9,1199,Mississippi,28,32.7416,-89.6787
2021-07-22,29,1145.0,596.0,0.0,3846.0,8892.0,4766843.0,8,3278,Missouri,29,38.4561,-92.2884
2021-07-22,30,4.0,3.0,0.0,17.0,26.0,840190.0,1,141,Montana,30,46.9219,-110.4544
2021-07-22,31,739.0,4.0,0.0,41.0,1519.0,1458334.0,0,164,Nebraska,31,41.1254,-98.2681
2021-07-22,32,342.0,196.0,0.0,1741.0,3090.0,2387517.0,8,942,Nevada,32,38.3135,-117.0554
2021-07-22,33,77.0,63.0,0.0,508.0,706.0,1104458.0,1,34,New Hampshire,33,43.4525,-71.5639
2021-07-22,34,1006.0,840.0,0.0,7044.0,8992.0,6943612.0,2,746,New Jersey,34,40.2989,-74.521
2021-07-22,35,12.0,186.0,0.0,1646.0,82.0,1620991.0,2,271,New Mexico,35,34.8405,-106.2485
2021-07-22,36,2464.0,2068.0,0.0,16350.0,20031.0,15425262.0,7,1638,New York,36,42.1657,-74.9481
2021-07-22,37,921.0,625.0,0.0,5318.0,7936.0,8187369.0,12,1800,North Carolina,37,35.6301,-79.8064
2021-07-22,38,43.0,24.0,0.0,259.0,383.0,581891.0,0,43,North Dakota,38,47.5289,-99.784
2021-07-22,39,6060.0,809.0,0.0,4699.0,15239.0,9111081.0,3,822,Ohio,39,40.3888,-82.7649
2021-07-22,40,467.0,258.0,0.0,2124.0,4205.0,3004733.0,0,1581,Oklahoma,40,35.5653,-96.9289
2021-07-22,41,16.0,9.0,0.0,62.0,81.0,3351175.0,1,533,Oregon,41,44.572,-122.0709
2021-07-22,42,3155.0,2697.0,0.0,13057.0,17432.0,10167376.0,6,587,Pennsylvania,42,40.5908,-77.2098
2021-07-22,44,0.0,78.0,0.0,849.0,0.0,854866.0,1,86,Rhode Island,44,41.6809,-71.5118
2021-07-22,45,545.0,646.0,0.0,2862.0,4347.0,4037531.0,6,940,South Carolina,45,33.8569,-80.945
2021-07-22,46,12.0,97.0,0.0,872.0,301.0,667558.0,0,0,South Dakota,46,44.2998,-99.4388
2021-07-22,47,864.0,621.0,0.0,3550.0,5935.0,5319123.0,7,1541,Tennessee,47,35.7478,-86.6923
2021-07-22,48,0.0,0.0,0.0,0.0,0.0,21596071.0,30,8586,Texas,48,31.0545,-97.5635
2021-07-22,49,526.0,450.0,0.0,6226.0,7735.0,2274774.0,1,815,Utah,49,40.15,-111.8624
2021-07-22,50,40.0,32.0,0.0,177.0,216.0,509984.0,0,38,Vermont,50,44.0459,-72.7107
2021-07-22,51,423.0,378.0,0.0,3088.0,3553.0,6674671.0,2,666,Virginia,51,37.7693,-78.17
2021-07-22,53,701.0,587.0,0.0,5617.0,5950.0,5951832.0,3,2562,Washington,53,47.4009,-121.4905
2021-07-22,54,61.0,60.0,0.0,209.0,250.0,1432580.0,14,126,West Virginia,54,38.4912,-80.9545
2021-07-22,55,964.0,782.0,0.0,6149.0,7027.0,4555837.0,5,394,Wisconsin,55,44.2685,-89.6165
2021-07-22,56,109.0,73.0,0.0,485.0,692.0,445025.0,0,153,Wyoming,56,42.756,-107.3025
2021-07-22,66,0.0,25.0,0.0,326.0,0.0,129299.0,0,14,Guam,66,13.4443,144.7937
2021-07-22,72,1383.0,1660.0,0.0,8481.0,7187.0,2620965.0,1,773,Puerto Rico,72,18.2208,-66.5901
2021-07-23,10,134.0,89.0,0.0,707.0,917.0,770192.0,1,65,Delaware,10,39.3185,-75.5071
2021-07-23,11,66.0,49.0,0.0,450.0,431.0,577581.0,0,43,District of Columbia,11,38.8974,-77.0268
2021-07-23,12,4076.0,2117.0,0.0,12285.0,22668.0,17247808.0,282,73166,Florida,12,27.7663,-81.6868
2021-07-23,13,26.0,21.0,0.0,270.0,315.0,8113542.0,9,2497,Georgia,13,33.0406,-83.6431
2021-07-23,15,0.0,0.0,0.0,0.0,0.0,1116004.0,0,233,Hawaii,15,21.0943,-157.4983
2021-07-23,16,191.0,111.0,0.0,681.0,1134.0,1338864.0,3,282,Idaho,16,44.2405,-114.4788
2021-07-23,17,1347.0,901.0,0.0,6023.0,9066.0,9853946.0,3,1470,Illinois,17,40.3495,-88.9861
2021-07-23,18,543.0,437.0,0.0,3634.0,4635.0,5164245.0,2,760,Indiana,18,39.8494,-86.2583
2021-07-23,19,184.0,160.0,0.0,1352.0,1869.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-07-23,20,1144.0,189.0,0.0,1425.0,4508.0,2213064.0,22,1486,Kansas,20,38.5266,-96.7265
2021-07-23,21,561.0,362.0,0.0,2394.0,3820.0,3464802.0,4,941,Kentucky,21,37.6681,-84.6701
2021-07-23,22,1808.0,762.0,0.0,5299.0,16006.0,3561164.0,11,3127,Louisiana,22,31.1695,-91.8678
2021-07-23,23,128.0,109.0,0.0,739.0,997.0,1095370.0,0,54,Maine,23,44.6939,-69.3819
2021-07-23,24,546.0,480.0,0.0,4123.0,4751.0,4710993.0,3,288,Maryland,24,39.0639,-76.8021
2021-07-23,25,366.0,290.0,0.0,3276.0,4066.0,5539703.0,4,624,Massachusetts,25,42.2302,-71.5301
2021-07-23,26,934.0,1169.0,0.0,7375.0,6058.0,7842924.0,22,1730,Michigan,26,43.3266,-84.5361
2021-07-23,27,566.0,485.0,0.0,2852.0,3252.0,4336475.0,2,371,Minnesota,27,45.6945,-93.9002
2021-07-23,28,1067.0,534.0,0.0,3684.0,8218.0,2277566.0,8,1317,Mississippi,28,32.7416,-89.6787
2021-07-23,29,1497.0,738.0,0.0,4241.0,9373.0,4766843.0,15,2791,Missouri,29,38.4561,-92.2884
2021-07-23,30,131.0,104.0,0.0,468.0,637.0,840190.0,0,112,Montana,30,46.9219,-110.4544
2021-07-23,31,0.0,3.0,0.0,32.0,0.0,1458334.0,0,233,Nebraska,31,41.1254,-98.2681
2021-07-23,32,400.0,186.0,0.0,1894.0,3819.0,2387517.0,20,1003,Nevada,32,38.3135,-117.0554
2021-07-23,33,65.0,31.0,0.0,359.0,576.0,1104458.0,0,46,New Hampshire,33,43.4525,-71.5639
2021-07-23,34,938.0,777.0,0.0,7025.0,8634.0,6943612.0,4,909,New Jersey,34,40.2989,-74.521
2021-07-23,35,9.0,176.0,0.0,1316.0,76.0,1620991.0,3,244,New Mexico,35,34.8405,-106.2485
2021-07-23,36,2525.0,1950.0,0.0,14150.0,18194.0,15425262.0,3,1729,New York,36,42.1657,-74.9481
2021-07-23,37,924.0,602.0,0.0,4742.0,7504.0,8187369.0,8,1998,North Carolina,37,35.6301,-79.8064
2021-07-23,38,57.0,37.0,0.0,319.0,480.0,581891.0,0,44,North Dakota,38,47.5289,-99.784
2021-07-23,39,420.0,889.0,0.0,5747.0,2889.0,9111081.0,6,802,Ohio,39,40.3888,-82.7649
2021-07-23,40,485.0,256.0,0.0,1934.0,4692.0,3004733.0,0,1194,Oklahoma,40,35.5653,-96.9289
2021-07-23,41,855.0,742.0,0.0,5030.0,5303.0,3351175.0,2,606,Oregon,41,44.572,-122.0709
2021-07-23,42,2152.0,2024.0,0.0,10527.0,12007.0,10167376.0,1,652,Pennsylvania,42,40.5908,-77.2098
2021-07-23,44,0.0,80.0,0.0,657.0,0.0,854866.0,0,92,Rhode Island,44,41.6809,-71.5118
2021-07-23,45,561.0,346.0,0.0,2334.0,4158.0,4037531.0,2,1243,South Carolina,45,33.8569,-80.945
